Date,Plant,Machine,Product,Units_Produced,Defective_Units
2026-04-09,Plant A,M-03,P-01,663,19
2026-04-09,Plant A,M-03,P-06,658,11
2026-04-09,Plant A,M-04,P-05,682,37
2026-04-09,Plant A,M-04,P-01,942,7
2026-04-09,Plant A,M-04,P-04,837,28
2026-04-09,Plant A,M-05,P-01,1078,34
2026-04-09,Plant A,M-05,P-05,861,49
2026-04-09,Plant A,M-05,P-02,973,22
2026-04-09,Plant B,M-01,P-01,798,24
2026-04-09,Plant B,M-01,P-02,811,10
2026-04-09,Plant B,M-01,P-02,617,12
2026-04-09,Plant B,M-02,P-04,1004,33
2026-04-09,Plant B,M-02,P-01,861,22
2026-04-09,Plant B,M-02,P-02,904,9
2026-04-09,Plant B,M-03,P-04,1038,14
2026-04-09,Plant B,M-03,P-02,747,19
2026-04-09,Plant B,M-03,P-04,764,10
2026-04-09,Plant B,M-04,P-05,836,47
2026-04-09,Plant B,M-04,P-05,513,23
2026-04-09,Plant B,M-04,P-06,678,21
2026-04-09,Plant B,M-05,P-06,912,13
2026-04-09,Plant B,M-05,P-02,836,29
2026-04-09,Plant B,M-05,P-03,771,15
2026-04-09,Plant C,M-01,P-02,714,24
2026-04-09,Plant C,M-01,P-01,682,11
2026-04-09,Plant C,M-01,P-03,624,5
2026-04-09,Plant C,M-02,P-04,704,6
2026-04-09,Plant C,M-02,P-02,1026,27
2026-04-09,Plant C,M-02,P-03,859,9
2026-04-09,Plant C,M-03,P-02,1128,21
2026-04-09,Plant C,M-03,P-06,765,26
2026-04-09,Plant C,M-03,P-03,606,19
2026-04-09,Plant C,M-04,P-01,961,12
2026-04-09,Plant C,M-04,P-05,935,74
2026-04-09,Plant C,M-04,P-03,675,11
2026-04-09,Plant C,M-05,P-04,950,15
2026-04-09,Plant C,M-05,P-01,950,30
2026-04-09,Plant C,M-05,P-03,734,24
2026-04-10,Plant A,M-01,P-02,786,21
2026-04-10,Plant A,M-01,P-06,895,9
2026-04-10,Plant A,M-01,P-04,732,6
2026-04-10,Plant A,M-02,P-01,796,8
2026-04-10,Plant A,M-02,P-04,616,12
2026-04-10,Plant A,M-02,P-06,863,25
2026-04-10,Plant A,M-03,P-03,660,12
2026-04-10,Plant A,M-03,P-04,822,12
2026-04-10,Plant A,M-03,P-04,823,16
2026-04-10,Plant A,M-04,P-03,849,18
2026-04-10,Plant A,M-04,P-04,960,32
2026-04-10,Plant A,M-04,P-04,608,6
2026-04-10,Plant A,M-05,P-06,964,10
2026-04-10,Plant A,M-05,P-03,1070,21
2026-04-10,Plant A,M-05,P-05,707,44
2026-04-10,Plant B,M-01,P-03,890,29
2026-04-10,Plant B,M-01,P-05,1094,86
2026-04-10,Plant B,M-01,P-01,923,21
2026-04-10,Plant B,M-02,P-06,663,20
2026-04-10,Plant B,M-02,P-04,1168,29
2026-04-10,Plant B,M-02,P-02,744,7
2026-04-10,Plant B,M-03,P-01,748,15
2026-04-10,Plant B,M-03,P-04,922,19
2026-04-10,Plant B,M-03,P-03,949,23
2026-04-10,Plant B,M-04,P-03,933,32
2026-04-10,Plant B,M-04,P-05,753,55
2026-04-10,Plant B,M-04,P-03,806,17
2026-04-10,Plant B,M-05,P-05,1053,69
2026-04-10,Plant B,M-05,P-01,976,12
2026-04-10,Plant B,M-05,P-05,690,50
2026-04-10,Plant C,M-01,P-03,1018,25
2026-04-10,Plant C,M-01,P-04,780,21
2026-04-10,Plant C,M-01,P-04,876,26
2026-04-10,Plant C,M-02,P-02,852,14
2026-04-10,Plant C,M-02,P-02,903,9
2026-04-10,Plant C,M-02,P-04,737,20
2026-04-10,Plant C,M-03,P-04,1006,27
2026-04-10,Plant C,M-03,P-04,1026,24
2026-04-10,Plant C,M-03,P-01,894,8
2026-04-10,Plant C,M-04,P-02,929,24
2026-04-10,Plant C,M-04,P-03,783,26
2026-04-10,Plant C,M-04,P-03,888,23
2026-04-10,Plant C,M-05,P-04,790,23
2026-04-10,Plant C,M-05,P-05,660,55
2026-04-10,Plant C,M-05,P-03,788,13
2026-04-11,Plant A,M-01,P-06,818,19
2026-04-11,Plant A,M-01,P-02,665,16
2026-04-11,Plant A,M-01,P-03,670,12
2026-04-11,Plant A,M-02,P-02,746,14
2026-04-11,Plant A,M-02,P-04,807,23
2026-04-11,Plant A,M-02,P-03,959,10
2026-04-11,Plant A,M-03,P-04,896,24
2026-04-11,Plant A,M-03,P-01,866,17
2026-04-11,Plant A,M-03,P-02,573,19
2026-04-11,Plant A,M-04,P-03,959,13
2026-04-11,Plant A,M-04,P-04,685,13
2026-04-11,Plant A,M-04,P-03,726,12
2026-04-11,Plant A,M-05,P-03,759,19
2026-04-11,Plant A,M-05,P-06,970,24
2026-04-11,Plant A,M-05,P-06,756,6
2026-04-11,Plant B,M-01,P-04,1111,22
2026-04-11,Plant B,M-01,P-05,958,69
2026-04-11,Plant B,M-01,P-05,678,49
2026-04-11,Plant B,M-02,P-01,945,7
2026-04-11,Plant B,M-02,P-04,762,20
2026-04-11,Plant B,M-02,P-04,624,21
2026-04-11,Plant B,M-03,P-02,792,10
2026-04-11,Plant B,M-03,P-05,774,46
2026-04-11,Plant B,M-03,P-01,788,10
2026-04-11,Plant B,M-04,P-03,667,17
2026-04-11,Plant B,M-04,P-06,817,15
2026-04-11,Plant B,M-04,P-06,740,8
2026-04-11,Plant B,M-05,P-02,1100,35
2026-04-11,Plant B,M-05,P-05,977,64
2026-04-11,Plant B,M-05,P-06,718,6
2026-04-11,Plant C,M-01,P-02,1113,27
2026-04-11,Plant C,M-01,P-05,950,56
2026-04-11,Plant C,M-01,P-02,628,21
2026-04-11,Plant C,M-02,P-03,927,15
2026-04-11,Plant C,M-02,P-01,940,16
2026-04-11,Plant C,M-02,P-01,735,22
2026-04-11,Plant C,M-03,P-06,825,20
2026-04-11,Plant C,M-03,P-06,1134,27
2026-04-11,Plant C,M-03,P-04,745,7
2026-04-11,Plant C,M-04,P-01,931,26
2026-04-11,Plant C,M-04,P-05,1052,59
2026-04-11,Plant C,M-04,P-05,602,36
2026-04-11,Plant C,M-05,P-02,886,23
2026-04-11,Plant C,M-05,P-05,758,34
2026-04-11,Plant C,M-05,P-02,664,10
2026-04-12,Plant A,M-01,P-04,828,27
2026-04-12,Plant A,M-01,P-06,1047,15
2026-04-12,Plant A,M-01,P-03,787,25
2026-04-12,Plant A,M-02,P-04,1097,21
2026-04-12,Plant A,M-02,P-01,751,12
2026-04-12,Plant A,M-02,P-05,817,54
2026-04-12,Plant A,M-03,P-04,961,26
2026-04-12,Plant A,M-03,P-02,1033,11
2026-04-12,Plant A,M-03,P-04,665,12
2026-04-12,Plant A,M-04,P-04,1192,20
2026-04-12,Plant A,M-04,P-05,1059,73
2026-04-12,Plant A,M-04,P-06,766,23
2026-04-12,Plant A,M-05,P-01,864,17
2026-04-12,Plant A,M-05,P-03,762,11
2026-04-12,Plant A,M-05,P-02,914,9
2026-04-12,Plant B,M-01,P-06,725,16
2026-04-12,Plant B,M-01,P-06,1160,34
2026-04-12,Plant B,M-01,P-05,739,40
2026-04-12,Plant B,M-02,P-03,792,25
2026-04-12,Plant B,M-02,P-03,914,30
2026-04-12,Plant B,M-02,P-04,726,22
2026-04-12,Plant B,M-03,P-05,1014,61
2026-04-12,Plant B,M-03,P-01,942,19
2026-04-12,Plant B,M-03,P-03,701,14
2026-04-12,Plant B,M-04,P-04,663,6
2026-04-12,Plant B,M-04,P-06,780,8
2026-04-12,Plant B,M-04,P-03,648,10
2026-04-12,Plant B,M-05,P-02,944,25
2026-04-12,Plant B,M-05,P-01,1026,34
2026-04-12,Plant B,M-05,P-06,588,16
2026-04-12,Plant C,M-01,P-02,881,29
2026-04-12,Plant C,M-01,P-01,1078,29
2026-04-12,Plant C,M-01,P-06,613,13
2026-04-12,Plant C,M-02,P-03,1066,23
2026-04-12,Plant C,M-02,P-03,867,17
2026-04-12,Plant C,M-02,P-01,817,12
2026-04-12,Plant C,M-03,P-03,994,31
2026-04-12,Plant C,M-03,P-05,833,68
2026-04-12,Plant C,M-03,P-01,788,19
2026-04-12,Plant C,M-04,P-01,914,16
2026-04-12,Plant C,M-04,P-06,738,10
2026-04-12,Plant C,M-04,P-04,901,19
2026-04-12,Plant C,M-05,P-01,791,6
2026-04-12,Plant C,M-05,P-02,743,8
2026-04-12,Plant C,M-05,P-01,686,14
2026-04-13,Plant A,M-01,P-02,861,16
2026-04-13,Plant A,M-01,P-02,945,24
2026-04-13,Plant A,M-01,P-03,821,27
2026-04-13,Plant A,M-02,P-01,709,19
2026-04-13,Plant A,M-02,P-01,1112,32
2026-04-13,Plant A,M-02,P-01,848,28
2026-04-13,Plant A,M-03,P-06,1086,26
2026-04-13,Plant A,M-03,P-02,902,8
2026-04-13,Plant A,M-03,P-06,781,13
2026-04-13,Plant A,M-04,P-03,1050,24
2026-04-13,Plant A,M-04,P-04,894,22
2026-04-13,Plant A,M-04,P-03,929,23
2026-04-13,Plant A,M-05,P-03,788,6
2026-04-13,Plant A,M-05,P-02,1017,29
2026-04-13,Plant A,M-05,P-05,771,45
2026-04-13,Plant B,M-01,P-06,1046,15
2026-04-13,Plant B,M-01,P-05,907,51
2026-04-13,Plant B,M-01,P-05,856,39
2026-04-13,Plant B,M-02,P-03,757,19
2026-04-13,Plant B,M-02,P-06,993,26
2026-04-13,Plant B,M-02,P-01,680,13
2026-04-13,Plant B,M-03,P-04,1101,35
2026-04-13,Plant B,M-03,P-05,881,49
2026-04-13,Plant B,M-03,P-01,600,5
2026-04-13,Plant B,M-04,P-03,584,7
2026-04-13,Plant B,M-04,P-01,830,14
2026-04-13,Plant B,M-04,P-06,497,5
2026-04-13,Plant B,M-05,P-05,669,34
2026-04-13,Plant B,M-05,P-06,939,12
2026-04-13,Plant B,M-05,P-04,797,14
2026-04-13,Plant C,M-01,P-06,906,28
2026-04-13,Plant C,M-01,P-03,690,6
2026-04-13,Plant C,M-01,P-06,724,9
2026-04-13,Plant C,M-02,P-04,963,11
2026-04-13,Plant C,M-02,P-06,865,10
2026-04-13,Plant C,M-02,P-05,754,55
2026-04-13,Plant C,M-03,P-06,705,7
2026-04-13,Plant C,M-03,P-01,873,19
2026-04-13,Plant C,M-03,P-06,761,12
2026-04-13,Plant C,M-04,P-03,1045,10
2026-04-13,Plant C,M-04,P-06,1103,30
2026-04-13,Plant C,M-04,P-01,644,10
2026-04-13,Plant C,M-05,P-02,829,28
2026-04-13,Plant C,M-05,P-04,955,21
2026-04-13,Plant C,M-05,P-05,777,54
2026-04-14,Plant A,M-01,P-05,963,77
2026-04-14,Plant A,M-01,P-03,1036,32
2026-04-14,Plant A,M-01,P-06,859,25
2026-04-14,Plant A,M-02,P-01,810,14
2026-04-14,Plant A,M-02,P-06,1036,34
2026-04-14,Plant A,M-02,P-02,914,19
2026-04-14,Plant A,M-03,P-03,887,25
2026-04-14,Plant A,M-03,P-05,962,76
2026-04-14,Plant A,M-03,P-04,873,30
2026-04-14,Plant A,M-04,P-06,1130,25
2026-04-14,Plant A,M-04,P-02,721,22
2026-04-14,Plant A,M-04,P-03,746,20
2026-04-14,Plant A,M-05,P-04,943,8
2026-04-14,Plant A,M-05,P-02,1022,16
2026-04-14,Plant A,M-05,P-06,862,11
2026-04-14,Plant B,M-01,P-03,1063,9
2026-04-14,Plant B,M-01,P-02,999,33
2026-04-14,Plant B,M-01,P-05,843,68
2026-04-14,Plant B,M-02,P-05,837,70
2026-04-14,Plant B,M-02,P-04,886,23
2026-04-14,Plant B,M-02,P-01,563,4
2026-04-14,Plant B,M-03,P-03,866,28
2026-04-14,Plant B,M-03,P-04,1070,33
2026-04-14,Plant B,M-03,P-01,631,9
2026-04-14,Plant B,M-04,P-06,622,13
2026-04-14,Plant B,M-04,P-04,836,21
2026-04-14,Plant B,M-04,P-05,628,50
2026-04-14,Plant B,M-05,P-03,834,27
2026-04-14,Plant B,M-05,P-05,751,55
2026-04-14,Plant B,M-05,P-04,795,8
2026-04-14,Plant C,M-01,P-05,1057,87
2026-04-14,Plant C,M-01,P-02,843,12
2026-04-14,Plant C,M-01,P-01,599,17
2026-04-14,Plant C,M-02,P-05,719,40
2026-04-14,Plant C,M-02,P-04,1019,9
2026-04-14,Plant C,M-02,P-06,719,18
2026-04-14,Plant C,M-03,P-05,748,45
2026-04-14,Plant C,M-03,P-06,880,12
2026-04-14,Plant C,M-03,P-06,859,24
2026-04-14,Plant C,M-04,P-02,974,27
2026-04-14,Plant C,M-04,P-02,1124,35
2026-04-14,Plant C,M-04,P-06,813,25
2026-04-14,Plant C,M-05,P-04,1019,28
2026-04-14,Plant C,M-05,P-04,833,22
2026-04-14,Plant C,M-05,P-04,846,10
2026-04-15,Plant A,M-01,P-06,978,30
2026-04-15,Plant A,M-01,P-01,781,17
2026-04-15,Plant A,M-01,P-06,702,17
2026-04-15,Plant A,M-02,P-04,1059,29
2026-04-15,Plant A,M-02,P-01,1115,22
2026-04-15,Plant A,M-02,P-06,772,13
2026-04-15,Plant A,M-03,P-04,761,21
2026-04-15,Plant A,M-03,P-02,1031,33
2026-04-15,Plant A,M-03,P-04,671,6
2026-04-15,Plant A,M-04,P-04,936,23
2026-04-15,Plant A,M-04,P-01,994,22
2026-04-15,Plant A,M-04,P-04,685,18
2026-04-15,Plant A,M-05,P-01,739,15
2026-04-15,Plant A,M-05,P-01,1017,23
2026-04-15,Plant A,M-05,P-02,718,18
2026-04-15,Plant B,M-01,P-01,996,27
2026-04-15,Plant B,M-01,P-01,843,7
2026-04-15,Plant B,M-01,P-05,653,34
2026-04-15,Plant B,M-02,P-05,969,53
2026-04-15,Plant B,M-02,P-05,1022,81
2026-04-15,Plant B,M-02,P-03,757,7
2026-04-15,Plant B,M-03,P-02,766,6
2026-04-15,Plant B,M-03,P-04,936,15
2026-04-15,Plant B,M-03,P-02,882,14
2026-04-15,Plant B,M-04,P-05,808,43
2026-04-15,Plant B,M-04,P-04,584,14
2026-04-15,Plant B,M-04,P-02,683,7
2026-04-15,Plant B,M-05,P-03,750,19
2026-04-15,Plant B,M-05,P-02,866,25
2026-04-15,Plant B,M-05,P-03,1005,26
2026-04-15,Plant C,M-01,P-05,961,45
2026-04-15,Plant C,M-01,P-04,1029,30
2026-04-15,Plant C,M-01,P-02,887,30
2026-04-15,Plant C,M-02,P-01,1044,31
2026-04-15,Plant C,M-02,P-05,949,66
2026-04-15,Plant C,M-02,P-03,601,11
2026-04-15,Plant C,M-03,P-05,922,74
2026-04-15,Plant C,M-03,P-02,758,18
2026-04-15,Plant C,M-03,P-03,884,9
2026-04-15,Plant C,M-04,P-06,1159,11
2026-04-15,Plant C,M-04,P-05,736,59
2026-04-15,Plant C,M-04,P-04,896,14
2026-04-15,Plant C,M-05,P-02,724,19
2026-04-15,Plant C,M-05,P-01,1108,30
2026-04-15,Plant C,M-05,P-04,654,11
2026-04-16,Plant A,M-01,P-05,1139,69
2026-04-16,Plant A,M-01,P-05,922,51
2026-04-16,Plant A,M-01,P-06,570,15
2026-04-16,Plant A,M-02,P-01,1093,29
2026-04-16,Plant A,M-02,P-01,1051,30
2026-04-16,Plant A,M-02,P-06,574,13
2026-04-16,Plant A,M-03,P-05,1042,65
2026-04-16,Plant A,M-03,P-04,966,12
2026-04-16,Plant A,M-03,P-02,817,27
2026-04-16,Plant A,M-04,P-01,1060,24
2026-04-16,Plant A,M-04,P-03,1084,31
2026-04-16,Plant A,M-04,P-02,647,20
2026-04-16,Plant A,M-05,P-06,742,10
2026-04-16,Plant A,M-05,P-06,729,9
2026-04-16,Plant A,M-05,P-06,701,9
2026-04-16,Plant B,M-01,P-01,1103,11
2026-04-16,Plant B,M-01,P-04,1068,18
2026-04-16,Plant B,M-01,P-01,562,4
2026-04-16,Plant B,M-02,P-05,1088,70
2026-04-16,Plant B,M-02,P-04,827,26
2026-04-16,Plant B,M-02,P-03,727,10
2026-04-16,Plant B,M-03,P-04,860,8
2026-04-16,Plant B,M-03,P-03,983,13
2026-04-16,Plant B,M-03,P-03,862,27
2026-04-16,Plant B,M-04,P-02,933,30
2026-04-16,Plant B,M-04,P-05,640,35
2026-04-16,Plant B,M-04,P-04,627,5
2026-04-16,Plant B,M-05,P-04,837,25
2026-04-16,Plant B,M-05,P-04,764,22
2026-04-16,Plant B,M-05,P-05,627,51
2026-04-16,Plant C,M-01,P-06,750,15
2026-04-16,Plant C,M-01,P-02,926,9
2026-04-16,Plant C,M-01,P-04,489,7
2026-04-16,Plant C,M-02,P-03,777,11
2026-04-16,Plant C,M-02,P-01,973,10
2026-04-16,Plant C,M-02,P-02,675,16
2026-04-16,Plant C,M-03,P-01,835,19
2026-04-16,Plant C,M-03,P-06,956,8
2026-04-16,Plant C,M-03,P-02,700,20
2026-04-16,Plant C,M-04,P-06,675,10
2026-04-16,Plant C,M-04,P-05,934,70
2026-04-16,Plant C,M-04,P-04,706,14
2026-04-16,Plant C,M-05,P-05,908,47
2026-04-16,Plant C,M-05,P-01,724,13
2026-04-16,Plant C,M-05,P-02,678,8
2026-04-17,Plant A,M-01,P-02,910,24
2026-04-17,Plant A,M-01,P-04,979,15
2026-04-17,Plant A,M-01,P-03,891,26
2026-04-17,Plant A,M-02,P-01,779,14
2026-04-17,Plant A,M-02,P-01,812,19
2026-04-17,Plant A,M-02,P-01,947,8
2026-04-17,Plant A,M-03,P-06,748,11
2026-04-17,Plant A,M-03,P-03,822,7
2026-04-17,Plant A,M-03,P-02,989,8
2026-04-17,Plant A,M-04,P-06,724,8
2026-04-17,Plant A,M-04,P-06,848,24
2026-04-17,Plant A,M-04,P-03,752,21
2026-04-17,Plant A,M-05,P-03,1068,18
2026-04-17,Plant A,M-05,P-04,691,8
2026-04-17,Plant A,M-05,P-06,978,18
2026-04-17,Plant B,M-01,P-04,780,19
2026-04-17,Plant B,M-01,P-05,1077,51
2026-04-17,Plant B,M-01,P-04,998,21
2026-04-17,Plant B,M-02,P-03,690,9
2026-04-17,Plant B,M-02,P-01,1006,16
2026-04-17,Plant B,M-02,P-02,923,15
2026-04-17,Plant B,M-03,P-03,1004,33
2026-04-17,Plant B,M-03,P-04,1080,12
2026-04-17,Plant B,M-03,P-01,770,8
2026-04-17,Plant B,M-04,P-01,967,21
2026-04-17,Plant B,M-04,P-02,768,15
2026-04-17,Plant B,M-04,P-05,715,37
2026-04-17,Plant B,M-05,P-03,739,7
2026-04-17,Plant B,M-05,P-01,838,28
2026-04-17,Plant B,M-05,P-03,574,7
2026-04-17,Plant C,M-01,P-02,1005,18
2026-04-17,Plant C,M-01,P-01,686,12
2026-04-17,Plant C,M-01,P-05,1003,77
2026-04-17,Plant C,M-02,P-02,1036,23
2026-04-17,Plant C,M-02,P-02,901,12
2026-04-17,Plant C,M-02,P-02,832,18
2026-04-17,Plant C,M-03,P-04,709,17
2026-04-17,Plant C,M-03,P-03,639,8
2026-04-17,Plant C,M-03,P-02,626,12
2026-04-17,Plant C,M-04,P-04,638,15
2026-04-17,Plant C,M-04,P-05,952,49
2026-04-17,Plant C,M-04,P-03,572,8
2026-04-17,Plant C,M-05,P-06,941,27
2026-04-17,Plant C,M-05,P-03,1091,22
2026-04-17,Plant C,M-05,P-05,974,75
2026-04-18,Plant A,M-01,P-04,1173,20
2026-04-18,Plant A,M-01,P-01,898,26
2026-04-18,Plant A,M-01,P-04,629,5
2026-04-18,Plant A,M-02,P-06,1001,31
2026-04-18,Plant A,M-02,P-03,778,25
2026-04-18,Plant A,M-02,P-05,659,40
2026-04-18,Plant A,M-03,P-04,1050,13
2026-04-18,Plant A,M-03,P-06,817,6
2026-04-18,Plant A,M-03,P-01,930,20
2026-04-18,Plant A,M-04,P-03,1089,13
2026-04-18,Plant A,M-04,P-02,774,15
2026-04-18,Plant A,M-04,P-05,738,49
2026-04-18,Plant A,M-05,P-03,897,18
2026-04-18,Plant A,M-05,P-06,973,18
2026-04-18,Plant A,M-05,P-02,733,7
2026-04-18,Plant B,M-01,P-02,1000,28
2026-04-18,Plant B,M-01,P-06,1031,20
2026-04-18,Plant B,M-01,P-03,899,19
2026-04-18,Plant B,M-02,P-02,893,23
2026-04-18,Plant B,M-02,P-02,1017,26
2026-04-18,Plant B,M-02,P-03,861,9
2026-04-18,Plant B,M-03,P-03,755,26
2026-04-18,Plant B,M-03,P-03,673,15
2026-04-18,Plant B,M-03,P-06,797,20
2026-04-18,Plant B,M-04,P-01,688,16
2026-04-18,Plant B,M-04,P-05,700,40
2026-04-18,Plant B,M-04,P-03,537,7
2026-04-18,Plant B,M-05,P-03,1105,30
2026-04-18,Plant B,M-05,P-01,661,11
2026-04-18,Plant B,M-05,P-03,840,6
2026-04-18,Plant C,M-01,P-05,808,48
2026-04-18,Plant C,M-01,P-04,885,23
2026-04-18,Plant C,M-01,P-02,700,22
2026-04-18,Plant C,M-02,P-05,1057,77
2026-04-18,Plant C,M-02,P-03,959,25
2026-04-18,Plant C,M-02,P-01,859,21
2026-04-18,Plant C,M-03,P-02,700,14
2026-04-18,Plant C,M-03,P-03,737,23
2026-04-18,Plant C,M-03,P-05,827,59
2026-04-18,Plant C,M-04,P-01,747,14
2026-04-18,Plant C,M-04,P-03,787,21
2026-04-18,Plant C,M-04,P-06,867,10
2026-04-18,Plant C,M-05,P-02,1097,30
2026-04-18,Plant C,M-05,P-01,713,18
2026-04-18,Plant C,M-05,P-02,610,15
2026-04-19,Plant A,M-01,P-03,1110,14
2026-04-19,Plant A,M-01,P-03,1085,22
2026-04-19,Plant A,M-01,P-01,623,6
2026-04-19,Plant A,M-02,P-06,859,17
2026-04-19,Plant A,M-02,P-03,957,11
2026-04-19,Plant A,M-02,P-06,669,13
2026-04-19,Plant A,M-03,P-04,706,22
2026-04-19,Plant A,M-03,P-06,961,25
2026-04-19,Plant A,M-03,P-06,784,10
2026-04-19,Plant A,M-04,P-04,787,10
2026-04-19,Plant A,M-04,P-05,1023,49
2026-04-19,Plant A,M-04,P-06,986,33
2026-04-19,Plant A,M-05,P-03,1068,17
2026-04-19,Plant A,M-05,P-05,1016,51
2026-04-19,Plant A,M-05,P-03,812,7
2026-04-19,Plant B,M-01,P-04,743,11
2026-04-19,Plant B,M-01,P-01,631,13
2026-04-19,Plant B,M-01,P-05,777,39
2026-04-19,Plant B,M-02,P-02,1059,11
2026-04-19,Plant B,M-02,P-02,930,27
2026-04-19,Plant B,M-02,P-01,831,10
2026-04-19,Plant B,M-03,P-06,933,27
2026-04-19,Plant B,M-03,P-06,844,24
2026-04-19,Plant B,M-03,P-06,846,21
2026-04-19,Plant B,M-04,P-05,823,44
2026-04-19,Plant B,M-04,P-06,556,17
2026-04-19,Plant B,M-04,P-01,562,4
2026-04-19,Plant B,M-05,P-04,956,13
2026-04-19,Plant B,M-05,P-03,664,11
2026-04-19,Plant B,M-05,P-01,573,14
2026-04-19,Plant C,M-01,P-06,900,9
2026-04-19,Plant C,M-01,P-05,930,46
2026-04-19,Plant C,M-01,P-05,658,40
2026-04-19,Plant C,M-02,P-05,1055,73
2026-04-19,Plant C,M-02,P-02,753,25
2026-04-19,Plant C,M-02,P-05,904,58
2026-04-19,Plant C,M-03,P-05,788,64
2026-04-19,Plant C,M-03,P-03,862,21
2026-04-19,Plant C,M-03,P-06,806,11
2026-04-19,Plant C,M-04,P-04,919,20
2026-04-19,Plant C,M-04,P-05,786,64
2026-04-19,Plant C,M-04,P-04,690,17
2026-04-19,Plant C,M-05,P-02,785,10
2026-04-19,Plant C,M-05,P-04,715,17
2026-04-19,Plant C,M-05,P-06,812,18
2026-04-20,Plant A,M-01,P-04,1071,9
2026-04-20,Plant A,M-01,P-04,863,29
2026-04-20,Plant A,M-01,P-06,970,28
2026-04-20,Plant A,M-02,P-04,1119,25
2026-04-20,Plant A,M-02,P-05,1034,72
2026-04-20,Plant A,M-02,P-03,606,14
2026-04-20,Plant A,M-03,P-02,1058,21
2026-04-20,Plant A,M-03,P-03,876,27
2026-04-20,Plant A,M-03,P-06,666,8
2026-04-20,Plant A,M-04,P-02,786,16
2026-04-20,Plant A,M-04,P-06,867,29
2026-04-20,Plant A,M-04,P-05,771,51
2026-04-20,Plant A,M-05,P-05,1050,52
2026-04-20,Plant A,M-05,P-05,785,55
2026-04-20,Plant A,M-05,P-05,951,56
2026-04-20,Plant B,M-01,P-06,926,19
2026-04-20,Plant B,M-01,P-05,1128,75
2026-04-20,Plant B,M-01,P-04,926,22
2026-04-20,Plant B,M-02,P-04,1056,18
2026-04-20,Plant B,M-02,P-01,986,13
2026-04-20,Plant B,M-02,P-01,771,15
2026-04-20,Plant B,M-03,P-01,1139,34
2026-04-20,Plant B,M-03,P-06,923,15
2026-04-20,Plant B,M-03,P-04,678,8
2026-04-20,Plant B,M-04,P-05,876,46
2026-04-20,Plant B,M-04,P-02,552,18
2026-04-20,Plant B,M-04,P-02,588,16
2026-04-20,Plant B,M-05,P-03,1050,28
2026-04-20,Plant B,M-05,P-05,951,73
2026-04-20,Plant B,M-05,P-01,562,10
2026-04-20,Plant C,M-01,P-05,782,37
2026-04-20,Plant C,M-01,P-01,780,20
2026-04-20,Plant C,M-01,P-01,755,18
2026-04-20,Plant C,M-02,P-05,1104,67
2026-04-20,Plant C,M-02,P-05,658,31
2026-04-20,Plant C,M-02,P-05,1005,84
2026-04-20,Plant C,M-03,P-02,825,26
2026-04-20,Plant C,M-03,P-05,977,55
2026-04-20,Plant C,M-03,P-06,859,26
2026-04-20,Plant C,M-04,P-01,911,16
2026-04-20,Plant C,M-04,P-04,1021,12
2026-04-20,Plant C,M-04,P-02,720,12
2026-04-20,Plant C,M-05,P-04,786,16
2026-04-20,Plant C,M-05,P-01,736,10
2026-04-20,Plant C,M-05,P-06,574,15
2026-04-21,Plant A,M-01,P-05,834,57
2026-04-21,Plant A,M-01,P-05,972,49
2026-04-21,Plant A,M-01,P-04,610,11
2026-04-21,Plant A,M-02,P-02,908,18
2026-04-21,Plant A,M-02,P-02,1033,33
2026-04-21,Plant A,M-02,P-06,1027,22
2026-04-21,Plant A,M-03,P-05,1035,54
2026-04-21,Plant A,M-03,P-03,943,21
2026-04-21,Plant A,M-03,P-02,621,7
2026-04-21,Plant A,M-04,P-01,935,7
2026-04-21,Plant A,M-04,P-03,853,12
2026-04-21,Plant A,M-04,P-03,604,16
2026-04-21,Plant A,M-05,P-01,905,20
2026-04-21,Plant A,M-05,P-02,1023,18
2026-04-21,Plant A,M-05,P-05,668,39
2026-04-21,Plant B,M-01,P-02,1058,25
2026-04-21,Plant B,M-01,P-03,915,14
2026-04-21,Plant B,M-01,P-01,809,16
2026-04-21,Plant B,M-02,P-06,811,14
2026-04-21,Plant B,M-02,P-06,767,7
2026-04-21,Plant B,M-02,P-01,814,23
2026-04-21,Plant B,M-03,P-02,807,7
2026-04-21,Plant B,M-03,P-01,716,20
2026-04-21,Plant B,M-03,P-04,758,18
2026-04-21,Plant B,M-04,P-01,789,8
2026-04-21,Plant B,M-04,P-03,680,15
2026-04-21,Plant B,M-04,P-04,402,5
2026-04-21,Plant B,M-05,P-01,846,12
2026-04-21,Plant B,M-05,P-03,930,28
2026-04-21,Plant B,M-05,P-02,698,16
2026-04-21,Plant C,M-01,P-03,1219,18
2026-04-21,Plant C,M-01,P-01,1023,8
2026-04-21,Plant C,M-01,P-05,862,45
2026-04-21,Plant C,M-02,P-02,1046,11
2026-04-21,Plant C,M-02,P-02,842,26
2026-04-21,Plant C,M-02,P-01,730,20
2026-04-21,Plant C,M-03,P-02,996,18
2026-04-21,Plant C,M-03,P-01,1058,10
2026-04-21,Plant C,M-03,P-04,652,11
2026-04-21,Plant C,M-04,P-01,748,21
2026-04-21,Plant C,M-04,P-03,855,7
2026-04-21,Plant C,M-04,P-02,618,15
2026-04-21,Plant C,M-05,P-03,994,26
2026-04-21,Plant C,M-05,P-01,954,12
