Date,Plant,Machine,Energy_kWh
2026-04-05,Plant B,M-02,528.3036312072892
2026-04-05,Plant B,M-02,401.75079824726043
2026-04-05,Plant B,M-03,791.1569519200425
2026-04-05,Plant B,M-03,881.0336969740241
2026-04-05,Plant B,M-03,687.3735855447526
2026-04-05,Plant B,M-04,408.5609361025343
2026-04-05,Plant B,M-04,544.0787821306205
2026-04-05,Plant B,M-04,484.12396004059275
2026-04-05,Plant B,M-05,524.7579553824532
2026-04-05,Plant B,M-05,408.83212268554877
2026-04-05,Plant B,M-05,449.83875913425413
2026-04-05,Plant C,M-01,515.6859913696147
2026-04-05,Plant C,M-01,563.9851716561428
2026-04-05,Plant C,M-01,396.7984283250951
2026-04-05,Plant C,M-02,501.2391705046354
2026-04-05,Plant C,M-02,491.4231464074575
2026-04-05,Plant C,M-02,480.0340936413397
2026-04-05,Plant C,M-03,736.5391761949237
2026-04-05,Plant C,M-03,727.2336757158357
2026-04-05,Plant C,M-03,794.5003327761833
2026-04-05,Plant C,M-04,630.8762150720333
2026-04-05,Plant C,M-04,627.0712079186416
2026-04-05,Plant C,M-04,444.4041224207857
2026-04-05,Plant C,M-05,494.6608215500036
2026-04-05,Plant C,M-05,489.21406037199796
2026-04-05,Plant C,M-05,486.2609553512356
2026-04-06,Plant A,M-01,406.5677745299779
2026-04-06,Plant A,M-01,494.0018587157194
2026-04-06,Plant A,M-01,586.3112457520654
2026-04-06,Plant A,M-02,443.95735360517233
2026-04-06,Plant A,M-02,392.85770127975826
2026-04-06,Plant A,M-02,407.7130589261168
2026-04-06,Plant A,M-03,552.83417272969
2026-04-06,Plant A,M-03,892.3746754661204
2026-04-06,Plant A,M-03,610.8321026486756
2026-04-06,Plant A,M-04,342.8627983859224
2026-04-06,Plant A,M-04,451.9391803594085
2026-04-06,Plant A,M-04,423.3692543696973
2026-04-06,Plant A,M-05,691.5448940494907
2026-04-06,Plant A,M-05,632.8446544253862
2026-04-06,Plant A,M-05,399.4864027265173
2026-04-06,Plant B,M-01,597.5049966483633
2026-04-06,Plant B,M-01,450.83156948925256
2026-04-06,Plant B,M-01,338.1992000642366
2026-04-06,Plant B,M-02,495.9424159045959
2026-04-06,Plant B,M-02,677.9566263018573
2026-04-06,Plant B,M-02,550.9027829305377
2026-04-06,Plant B,M-03,985.2444056573784
2026-04-06,Plant B,M-03,759.6992839304825
2026-04-06,Plant B,M-03,522.523446528075
2026-04-06,Plant B,M-04,230.31445396631756
2026-04-06,Plant B,M-04,648.050509656794
2026-04-06,Plant B,M-04,353.16157985156696
2026-04-06,Plant B,M-05,382.4489477546842
2026-04-06,Plant B,M-05,448.42670303274076
2026-04-06,Plant B,M-05,391.28963112404807
2026-04-06,Plant C,M-01,394.1049599368716
2026-04-06,Plant C,M-01,414.4753352583087
2026-04-06,Plant C,M-01,384.95157708387296
2026-04-06,Plant C,M-02,399.1889835386102
2026-04-06,Plant C,M-02,535.5217109913856
2026-04-06,Plant C,M-02,420.2720254962018
2026-04-06,Plant C,M-03,811.2352490539049
2026-04-06,Plant C,M-03,700.136615717449
2026-04-06,Plant C,M-03,643.1326871196733
2026-04-06,Plant C,M-04,522.0535902854471
2026-04-06,Plant C,M-04,544.6153382011307
2026-04-06,Plant C,M-04,497.7767110228926
2026-04-06,Plant C,M-05,749.1630695165161
2026-04-06,Plant C,M-05,413.45059094706494
2026-04-06,Plant C,M-05,412.7623820670199
2026-04-07,Plant A,M-01,344.3573952688524
2026-04-07,Plant A,M-01,386.60023445166394
2026-04-07,Plant A,M-01,494.0887134304393
2026-04-07,Plant A,M-02,425.57225280861707
2026-04-07,Plant A,M-02,550.9942780244207
2026-04-07,Plant A,M-02,460.15068977044626
2026-04-07,Plant A,M-03,916.203241668014
2026-04-07,Plant A,M-03,736.126778233841
2026-04-07,Plant A,M-03,679.177412418604
2026-04-07,Plant A,M-04,487.27543843942385
2026-04-07,Plant A,M-04,316.62822904593713
2026-04-07,Plant A,M-04,409.95386257594873
2026-04-07,Plant A,M-05,333.1314882598543
2026-04-07,Plant A,M-05,388.79116652527273
2026-04-07,Plant A,M-05,538.7252824793986
2026-04-07,Plant B,M-01,403.1602055894962
2026-04-07,Plant B,M-01,587.4232109296682
2026-04-07,Plant B,M-01,541.9527142386441
2026-04-07,Plant B,M-02,399.54033493952693
2026-04-07,Plant B,M-02,401.8784277233459
2026-04-07,Plant B,M-02,440.00416077532077
2026-04-07,Plant B,M-03,721.6693126842302
2026-04-07,Plant B,M-03,636.3303760750944
2026-04-07,Plant B,M-03,524.69656424261
2026-04-07,Plant B,M-04,377.74758340467844
2026-04-07,Plant B,M-04,379.99107735593213
2026-04-07,Plant B,M-04,408.91469752098504
2026-04-07,Plant B,M-05,461.2695661355585
2026-04-07,Plant B,M-05,346.93371149880574
2026-04-07,Plant B,M-05,526.5608470052028
2026-04-07,Plant C,M-01,489.46113017245096
2026-04-07,Plant C,M-01,609.8101458815505
2026-04-07,Plant C,M-01,455.56330088806806
2026-04-07,Plant C,M-02,387.10896408449184
2026-04-07,Plant C,M-02,410.21045774052646
2026-04-07,Plant C,M-02,438.757559042041
2026-04-07,Plant C,M-03,894.6074371936121
2026-04-07,Plant C,M-03,669.5236377534827
2026-04-07,Plant C,M-03,631.8958350809494
2026-04-07,Plant C,M-04,590.4746679697846
2026-04-07,Plant C,M-04,504.9687490200409
2026-04-07,Plant C,M-04,398.90856326747644
2026-04-07,Plant C,M-05,512.2589169700752
2026-04-07,Plant C,M-05,474.82292457077006
2026-04-07,Plant C,M-05,387.92649290285294
2026-04-08,Plant A,M-01,521.4639842044762
2026-04-08,Plant A,M-01,460.1628247864063
2026-04-08,Plant A,M-01,353.1388315954141
2026-04-08,Plant A,M-02,423.7963552327574
2026-04-08,Plant A,M-02,385.18576743869636
2026-04-08,Plant A,M-02,402.16251503668894
2026-04-08,Plant A,M-03,920.8795466890002
2026-04-08,Plant A,M-03,634.2710601251597
2026-04-08,Plant A,M-03,707.3139827628328
2026-04-08,Plant A,M-04,499.3059286334102
2026-04-08,Plant A,M-04,464.66970987029504
2026-04-08,Plant A,M-04,398.7549709264781
2026-04-08,Plant A,M-05,404.3963513856129
2026-04-08,Plant A,M-05,423.25250370972725
2026-04-08,Plant A,M-05,418.38572492817417
2026-04-08,Plant B,M-01,607.8698937307649
2026-04-08,Plant B,M-01,499.2735301422352
2026-04-08,Plant B,M-01,558.9384527224803
2026-04-08,Plant B,M-02,630.9788629139737
2026-04-08,Plant B,M-02,473.95538749392665
2026-04-08,Plant B,M-02,457.4350326728758
2026-04-08,Plant B,M-03,845.579423138702
2026-04-08,Plant B,M-03,625.8681146339574
2026-04-08,Plant B,M-03,542.0251132069261
2026-04-08,Plant B,M-04,282.6970032316979
2026-04-08,Plant B,M-04,470.8950272929703
2026-04-08,Plant B,M-04,444.065289748006
2026-04-08,Plant B,M-05,584.1386077412968
2026-04-08,Plant B,M-05,425.03479509317975
2026-04-08,Plant B,M-05,562.4909926085709
2026-04-08,Plant C,M-01,334.4945153517617
2026-04-08,Plant C,M-01,384.01204075550555
2026-04-08,Plant C,M-01,344.6126388021233
2026-04-08,Plant C,M-02,604.7747331273088
2026-04-08,Plant C,M-02,374.88444356372327
2026-04-08,Plant C,M-02,340.9187134778275
2026-04-08,Plant C,M-03,585.879384744965
2026-04-08,Plant C,M-03,639.3252862362106
2026-04-08,Plant C,M-03,522.4488293248456
2026-04-08,Plant C,M-04,522.6782935316743
2026-04-08,Plant C,M-04,300.6290443330716
2026-04-08,Plant C,M-04,298.87553794939794
2026-04-08,Plant C,M-05,439.81534351842083
2026-04-08,Plant C,M-05,429.93135081985287
2026-04-08,Plant C,M-05,407.44066581016847
2026-04-09,Plant A,M-01,493.9646557896171
2026-04-09,Plant A,M-01,533.1556822679826
2026-04-09,Plant A,M-01,543.2543539977706
2026-04-09,Plant A,M-02,448.49875541345875
2026-04-09,Plant A,M-02,458.1781130100828
2026-04-09,Plant A,M-02,464.0803941868293
2026-04-09,Plant A,M-03,970.6262630808999
2026-04-09,Plant A,M-03,515.4690008445832
2026-04-09,Plant A,M-03,564.9105711362427
2026-04-09,Plant A,M-04,316.11500003968587
2026-04-09,Plant A,M-04,559.2409987035477
2026-04-09,Plant A,M-04,427.2280749091196
2026-04-09,Plant A,M-05,694.0962347435814
2026-04-09,Plant A,M-05,399.46657256426187
2026-04-09,Plant A,M-05,531.957137620314
2026-04-09,Plant B,M-01,490.7053047915317
2026-04-09,Plant B,M-01,466.7906350277552
2026-04-09,Plant B,M-01,334.5566637222595
2026-04-09,Plant B,M-02,565.3471702322664
2026-04-09,Plant B,M-02,506.9441334738599
2026-04-09,Plant B,M-02,523.1457078188555
2026-04-09,Plant B,M-03,790.3271408157326
2026-04-09,Plant B,M-03,653.0294511867763
2026-04-09,Plant B,M-03,624.2536247693703
2026-04-09,Plant B,M-04,405.3894574996882
2026-04-09,Plant B,M-04,315.0308750140335
2026-04-09,Plant B,M-04,393.99932870704816
2026-04-09,Plant B,M-05,471.49246883821695
2026-04-09,Plant B,M-05,393.0164316372887
2026-04-09,Plant B,M-05,361.50072337721537
2026-04-09,Plant C,M-01,438.59017475869797
2026-04-09,Plant C,M-01,365.37855656582366
2026-04-09,Plant C,M-01,308.8020585661742
2026-04-09,Plant C,M-02,328.47789177725826
2026-04-09,Plant C,M-02,499.9858263910592
2026-04-09,Plant C,M-02,438.3980791362915
2026-04-09,Plant C,M-03,1010.1136727616838
2026-04-09,Plant C,M-03,609.3985464393262
2026-04-09,Plant C,M-03,491.8468787970323
2026-04-09,Plant C,M-04,567.7016690581388
2026-04-09,Plant C,M-04,425.5331373545368
2026-04-09,Plant C,M-04,321.8110793834297
2026-04-09,Plant C,M-05,429.34413247640447
2026-04-09,Plant C,M-05,441.159074165912
2026-04-09,Plant C,M-05,405.4425938443125
2026-04-10,Plant A,M-01,497.7301914670809
2026-04-10,Plant A,M-01,545.2095123420694
2026-04-10,Plant A,M-01,337.85137316866144
2026-04-10,Plant A,M-02,420.270988171017
2026-04-10,Plant A,M-02,320.13771874297396
2026-04-10,Plant A,M-02,499.38641129556703
2026-04-10,Plant A,M-03,516.7449966549559
2026-04-10,Plant A,M-03,708.8194828332714
2026-04-10,Plant A,M-03,703.7069394895098
2026-04-10,Plant A,M-04,492.3899868840914
2026-04-10,Plant A,M-04,527.9675812869758
2026-04-10,Plant A,M-04,353.66017039536837
2026-04-10,Plant A,M-05,565.4307938837293
2026-04-10,Plant A,M-05,678.7148192077917
2026-04-10,Plant A,M-05,402.5744967305948
2026-04-10,Plant B,M-01,473.88932627966744
2026-04-10,Plant B,M-01,702.6202790214131
2026-04-10,Plant B,M-01,579.6851867451195
2026-04-10,Plant B,M-02,390.90807664671
2026-04-10,Plant B,M-02,579.474333726133
2026-04-10,Plant B,M-02,365.3846348747796
2026-04-10,Plant B,M-03,566.8831588769783
2026-04-10,Plant B,M-03,732.6274318044977
2026-04-10,Plant B,M-03,809.7474485478849
2026-04-10,Plant B,M-04,461.472680079285
2026-04-10,Plant B,M-04,412.0985368402086
2026-04-10,Plant B,M-04,373.9984195988162
2026-04-10,Plant B,M-05,643.3209631806333
2026-04-10,Plant B,M-05,482.80163888361955
2026-04-10,Plant B,M-05,445.9970318825618
2026-04-10,Plant C,M-01,493.8899588622261
2026-04-10,Plant C,M-01,393.08407588147924
2026-04-10,Plant C,M-01,417.18412003714224
2026-04-10,Plant C,M-02,415.66631166923617
2026-04-10,Plant C,M-02,501.4007068791669
2026-04-10,Plant C,M-02,356.26801496318416
2026-04-10,Plant C,M-03,842.4224917257201
2026-04-10,Plant C,M-03,788.354225697842
2026-04-10,Plant C,M-03,739.696999052714
2026-04-10,Plant C,M-04,423.5559636141776
2026-04-10,Plant C,M-04,404.76166334274825
2026-04-10,Plant C,M-04,497.68609905579797
2026-04-10,Plant C,M-05,458.24782696771575
2026-04-10,Plant C,M-05,368.82505828135237
2026-04-10,Plant C,M-05,414.7197261221088
2026-04-11,Plant A,M-01,415.13865435677224
2026-04-11,Plant A,M-01,321.6780463105211
2026-04-11,Plant A,M-01,413.34633230516874
2026-04-11,Plant A,M-02,345.46802172445604
2026-04-11,Plant A,M-02,499.8753659029855
2026-04-11,Plant A,M-02,516.0331765284856
2026-04-11,Plant A,M-03,727.7704616565964
2026-04-11,Plant A,M-03,691.4493553856461
2026-04-11,Plant A,M-03,432.16973519014374
2026-04-11,Plant A,M-04,580.6835754131039
2026-04-11,Plant A,M-04,422.65671265290445
2026-04-11,Plant A,M-04,422.94166997177774
2026-04-11,Plant A,M-05,397.07444598465094
2026-04-11,Plant A,M-05,517.7328302729271
2026-04-11,Plant A,M-05,402.1455673832106
2026-04-11,Plant B,M-01,720.6914683925467
2026-04-11,Plant B,M-01,450.070632078985
2026-04-11,Plant B,M-01,379.03317253744916
2026-04-11,Plant B,M-02,611.9307777724503
2026-04-11,Plant B,M-02,391.4683892146796
2026-04-11,Plant B,M-02,288.28476601353236
2026-04-11,Plant B,M-03,652.6725377080146
2026-04-11,Plant B,M-03,641.5862192961323
2026-04-11,Plant B,M-03,647.8200179337514
2026-04-11,Plant B,M-04,324.53846906077206
2026-04-11,Plant B,M-04,521.2254332939814
2026-04-11,Plant B,M-04,448.97873646633644
2026-04-11,Plant B,M-05,558.5148907359464
2026-04-11,Plant B,M-05,562.9099356279713
2026-04-11,Plant B,M-05,405.1278221687492
2026-04-11,Plant C,M-01,651.1344788296764
2026-04-11,Plant C,M-01,600.4578330113397
2026-04-11,Plant C,M-01,372.5685955266846
2026-04-11,Plant C,M-02,459.69530615952556
2026-04-11,Plant C,M-02,580.8889533207694
2026-04-11,Plant C,M-02,352.5661309016856
2026-04-11,Plant C,M-03,688.5042943628556
2026-04-11,Plant C,M-03,914.134676620057
2026-04-11,Plant C,M-03,622.7982560272676
2026-04-11,Plant C,M-04,493.08985406401763
2026-04-11,Plant C,M-04,489.571395024853
2026-04-11,Plant C,M-04,280.51642914915453
2026-04-11,Plant C,M-05,411.43232918404004
2026-04-11,Plant C,M-05,360.08424662240617
2026-04-11,Plant C,M-05,372.71894858646755
2026-04-12,Plant A,M-01,440.1321789688012
2026-04-12,Plant A,M-01,489.45564208936406
2026-04-12,Plant A,M-01,452.4149347249691
2026-04-12,Plant A,M-02,692.2600811041167
2026-04-12,Plant A,M-02,403.3841224446367
2026-04-12,Plant A,M-02,440.79475749284853
2026-04-12,Plant A,M-03,810.7940939703445
2026-04-12,Plant A,M-03,917.8006616832478
2026-04-12,Plant A,M-03,540.7076516714245
2026-04-12,Plant A,M-04,726.1402792827793
2026-04-12,Plant A,M-04,659.8663869612869
2026-04-12,Plant A,M-04,344.7156834709598
2026-04-12,Plant A,M-05,433.0476475936673
2026-04-12,Plant A,M-05,465.59558850152854
2026-04-12,Plant A,M-05,423.1395452472407
2026-04-12,Plant B,M-01,462.38178625965344
2026-04-12,Plant B,M-01,739.1418488876045
2026-04-12,Plant B,M-01,350.88199335388913
2026-04-12,Plant B,M-02,365.79334702083355
2026-04-12,Plant B,M-02,484.08956206755244
2026-04-12,Plant B,M-02,376.6084612018758
2026-04-12,Plant B,M-03,812.7267194754914
2026-04-12,Plant B,M-03,751.4649205333789
2026-04-12,Plant B,M-03,619.9564586765493
2026-04-12,Plant B,M-04,396.79370437613557
2026-04-12,Plant B,M-04,378.28678239370043
2026-04-12,Plant B,M-04,304.32739356909167
2026-04-12,Plant B,M-05,580.4803111107318
2026-04-12,Plant B,M-05,564.5551594332256
2026-04-12,Plant B,M-05,269.4689762400701
2026-04-12,Plant C,M-01,566.1742408135757
2026-04-12,Plant C,M-01,650.2084552172347
2026-04-12,Plant C,M-01,366.92059081304905
2026-04-12,Plant C,M-02,602.8830715969929
2026-04-12,Plant C,M-02,400.2195626773036
2026-04-12,Plant C,M-02,453.3023308455671
2026-04-12,Plant C,M-03,824.2200276964902
2026-04-12,Plant C,M-03,653.2745938805822
2026-04-12,Plant C,M-03,699.2749274707272
2026-04-12,Plant C,M-04,492.15588694304216
2026-04-12,Plant C,M-04,427.8081020178927
2026-04-12,Plant C,M-04,545.1546847657851
2026-04-12,Plant C,M-05,500.4673318975863
2026-04-12,Plant C,M-05,479.65730432742527
2026-04-12,Plant C,M-05,415.146696440719
2026-04-13,Plant A,M-01,501.6341180867868
2026-04-13,Plant A,M-01,590.8681022764565
2026-04-13,Plant A,M-01,462.79913999041
2026-04-13,Plant A,M-02,452.5093835430827
2026-04-13,Plant A,M-02,653.1219545672451
2026-04-13,Plant A,M-02,543.581436135994
2026-04-13,Plant A,M-03,960.8973020107537
2026-04-13,Plant A,M-03,799.1132266862007
2026-04-13,Plant A,M-03,595.5803316260714
2026-04-13,Plant A,M-04,492.893069529455
2026-04-13,Plant A,M-04,403.6252882139323
2026-04-13,Plant A,M-04,554.0521830030362
2026-04-13,Plant A,M-05,395.30139791017024
2026-04-13,Plant A,M-05,582.0322165745741
2026-04-13,Plant A,M-05,487.33615459913096
2026-04-13,Plant B,M-01,496.63812362623605
2026-04-13,Plant B,M-01,521.3159077290352
2026-04-13,Plant B,M-01,425.5848651772153
2026-04-13,Plant B,M-02,482.52524740901276
2026-04-13,Plant B,M-02,569.430362410599
2026-04-13,Plant B,M-02,436.99354359276765
2026-04-13,Plant B,M-03,942.5375765363949
2026-04-13,Plant B,M-03,783.235176174275
2026-04-13,Plant B,M-03,476.96977540685833
2026-04-13,Plant B,M-04,273.3772203957179
2026-04-13,Plant B,M-04,431.43249388029403
2026-04-13,Plant B,M-04,253.0070149055293
2026-04-13,Plant B,M-05,332.6047202701555
2026-04-13,Plant B,M-05,476.00815240742276
2026-04-13,Plant B,M-05,431.24857903050025
2026-04-13,Plant C,M-01,542.4842148816277
2026-04-13,Plant C,M-01,311.11670654388087
2026-04-13,Plant C,M-01,329.5186024901368
2026-04-13,Plant C,M-02,504.95900526191576
2026-04-13,Plant C,M-02,390.70465854410014
2026-04-13,Plant C,M-02,383.2731744180341
2026-04-13,Plant C,M-03,561.115474106689
2026-04-13,Plant C,M-03,660.0290799780781
2026-04-13,Plant C,M-03,631.4208697977209
2026-04-13,Plant C,M-04,569.7674632986805
2026-04-13,Plant C,M-04,563.607028338298
2026-04-13,Plant C,M-04,413.892349601332
2026-04-13,Plant C,M-05,407.9417387834721
2026-04-13,Plant C,M-05,607.9934543236275
2026-04-13,Plant C,M-05,475.5686558322977
2026-04-14,Plant A,M-01,494.6617667593859
2026-04-14,Plant A,M-01,632.5084085461924
2026-04-14,Plant A,M-01,432.5792159833971
2026-04-14,Plant A,M-02,431.842820682758
2026-04-14,Plant A,M-02,659.8090571787316
2026-04-14,Plant A,M-02,592.8666614125804
2026-04-14,Plant A,M-03,775.6265919428758
2026-04-14,Plant A,M-03,859.9568327260322
2026-04-14,Plant A,M-03,743.8616543107382
2026-04-14,Plant A,M-04,681.7570855201184
2026-04-14,Plant A,M-04,348.86036022169526
2026-04-14,Plant A,M-04,452.6778165422817
2026-04-14,Plant A,M-05,587.521151299522
2026-04-14,Plant A,M-05,546.4943348061511
2026-04-14,Plant A,M-05,442.7528426064555
2026-04-14,Plant B,M-01,555.4254021298179
2026-04-14,Plant B,M-01,469.67000338157214
2026-04-14,Plant B,M-01,448.40138621712197
2026-04-14,Plant B,M-02,514.011550112214
2026-04-14,Plant B,M-02,417.37597061962134
2026-04-14,Plant B,M-02,311.8642908935376
2026-04-14,Plant B,M-03,652.8693924767047
2026-04-14,Plant B,M-03,920.4469630071729
2026-04-14,Plant B,M-03,545.614632509466
2026-04-14,Plant B,M-04,320.6033989624315
2026-04-14,Plant B,M-04,470.8113330543265
2026-04-14,Plant B,M-04,356.2383028628528
2026-04-14,Plant B,M-05,432.67450080256566
2026-04-14,Plant B,M-05,350.1550138701921
2026-04-14,Plant B,M-05,453.7492877328685
2026-04-14,Plant C,M-01,664.0752962771583
2026-04-14,Plant C,M-01,524.11621771324
2026-04-14,Plant C,M-01,318.6137559277492
2026-04-14,Plant C,M-02,323.94683745505944
2026-04-14,Plant C,M-02,639.0910228283045
2026-04-14,Plant C,M-02,396.49250791489203
2026-04-14,Plant C,M-03,582.5375923909808
2026-04-14,Plant C,M-03,716.6164651721751
2026-04-14,Plant C,M-03,662.5883124123119
2026-04-14,Plant C,M-04,614.8681671743312
2026-04-14,Plant C,M-04,582.3204516595208
2026-04-14,Plant C,M-04,512.2635296243847
2026-04-14,Plant C,M-05,568.5697237592748
2026-04-14,Plant C,M-05,509.12229089615147
2026-04-14,Plant C,M-05,533.6273732031495
2026-04-15,Plant A,M-01,457.0184755985854
2026-04-15,Plant A,M-01,495.1991744477274
2026-04-15,Plant A,M-01,371.52169494746977
2026-04-15,Plant A,M-02,489.985863334952
2026-04-15,Plant A,M-02,565.2038360064973
2026-04-15,Plant A,M-02,350.2936348964142
2026-04-15,Plant A,M-03,610.8002858489425
2026-04-15,Plant A,M-03,818.0796470358272
2026-04-15,Plant A,M-03,538.7412869787258
2026-04-15,Plant A,M-04,434.4450513320416
2026-04-15,Plant A,M-04,556.935396230652
2026-04-15,Plant A,M-04,378.66782431448314
2026-04-15,Plant A,M-05,343.1204691484637
2026-04-15,Plant A,M-05,575.5834151097041
2026-04-15,Plant A,M-05,400.70933210110474
2026-04-15,Plant B,M-01,555.8952877070058
2026-04-15,Plant B,M-01,400.860113499461
2026-04-15,Plant B,M-01,376.198655193231
2026-04-15,Plant B,M-02,515.1869205912997
2026-04-15,Plant B,M-02,513.0896403246571
2026-04-15,Plant B,M-02,445.46522794464767
2026-04-15,Plant B,M-03,585.5589031790508
2026-04-15,Plant B,M-03,782.3871673836924
2026-04-15,Plant B,M-03,784.542135135611
2026-04-15,Plant B,M-04,512.2115731095453
2026-04-15,Plant B,M-04,366.59125786270283
2026-04-15,Plant B,M-04,355.85438836507853
2026-04-15,Plant B,M-05,382.42916283928247
2026-04-15,Plant B,M-05,533.7115681167069
2026-04-15,Plant B,M-05,642.5385204005835
2026-04-15,Plant C,M-01,558.3877043445523
2026-04-15,Plant C,M-01,522.5412719684446
2026-04-15,Plant C,M-01,431.79111415214777
2026-04-15,Plant C,M-02,522.2689702050703
2026-04-15,Plant C,M-02,500.418740421088
2026-04-15,Plant C,M-02,335.85929729912624
2026-04-15,Plant C,M-03,712.4022743206544
2026-04-15,Plant C,M-03,658.1545725687723
2026-04-15,Plant C,M-03,779.3567878932747
2026-04-15,Plant C,M-04,564.7622593268339
2026-04-15,Plant C,M-04,401.0155403316342
2026-04-15,Plant C,M-04,538.8419336262588
2026-04-15,Plant C,M-05,469.602405007939
2026-04-15,Plant C,M-05,645.5013397027383
2026-04-15,Plant C,M-05,366.06579271125867
2026-04-16,Plant A,M-01,513.2258959742499
2026-04-16,Plant A,M-01,484.89515166472097
2026-04-16,Plant A,M-01,339.6379010578858
2026-04-16,Plant A,M-02,615.3490545852625
2026-04-16,Plant A,M-02,550.844412039777
2026-04-16,Plant A,M-02,270.87348663471204
2026-04-16,Plant A,M-03,894.5977049976523
2026-04-16,Plant A,M-03,782.9952910322907
